#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1538748859.58 4678845 16.821 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748859.68 4677162 16.687 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748859.79 4676201 16.621 4.201 2.074 4 5 1 6.567 4721183 10.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748859.89 4674723 16.487 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748859.99 4673396 16.354 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748860.09 4672499 16.287 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748860.19 4670775 16.154 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748860.29 4670248 16.087 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748860.39 4668389 15.954 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748860.50 4667740 15.887 4.201 2.074 4 5 1 6.567 4721183 10.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748860.60 4666236 15.754 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748860.70 4665172 15.687 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748860.80 4663470 15.554 4.201 2.074 4 5 1 6.567 4721183 10.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
