#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1571825865.41 4693723 17.887 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825865.52 4692635 17.821 4.775 2.074 4 5 1 6.772 4721183 10.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825865.62 4690811 17.687 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825865.72 4689534 17.621 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825865.82 4687382 17.487 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825865.92 4686630 17.421 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825866.02 4684494 17.287 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825866.13 4683958 17.221 4.775 2.074 4 5 1 6.772 4721183 10.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825866.23 4682316 17.087 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825866.33 4681304 17.021 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825866.43 4679651 16.887 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825866.53 4678845 16.821 4.775 2.074 4 5 1 6.772 4721183 10.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825866.64 4677162 16.687 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825866.74 4676201 16.621 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825866.84 4674723 16.487 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825866.94 4674196 16.421 4.775 2.074 4 5 1 6.772 4721183 9.091 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825867.05 4672499 16.287 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825867.15 4670775 16.154 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825867.25 4670248 16.087 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825867.35 4668389 15.954 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825867.45 4667740 15.887 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825867.55 4666236 15.754 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
