#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1574691189.56 2926263 22.468 4.780 4.191 5 5 1 0.964 3028856 10.000 2.767 57880576.000 372908032.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691189.66 2924504 22.335 4.780 4.191 5 5 1 0.964 3028856 18.182 2.776 58056704.000 373063680.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691189.76 2923933 22.268 4.780 4.191 5 5 1 0.964 3028856 20.000 2.784 58236928.000 373215232.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691189.86 2922525 22.135 4.780 4.191 5 5 1 0.964 3028856 10.000 2.793 58413056.000 373366784.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691189.97 2921027 22.001 4.780 4.191 5 5 1 0.964 3028856 20.000 2.720 56803328.000 371773440.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691190.07 2920429 21.935 4.780 4.191 5 5 1 0.964 3028856 40.000 2.631 55185408.000 369905664.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691190.17 2919086 21.801 4.780 4.191 5 5 1 0.964 3028856 20.000 2.725 57176064.000 371896320.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691190.27 2918388 21.735 4.780 4.191 5 5 1 0.964 3028856 36.364 2.728 57237504.000 371957760.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691190.37 2917230 21.601 4.780 4.191 5 5 1 0.964 3028856 30.000 2.731 57298944.000 372019200.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691190.48 2916498 21.535 4.780 4.191 5 5 1 0.964 3028856 30.000 2.734 57360384.000 372080640.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691190.58 2915273 21.401 4.780 4.191 5 5 1 0.964 3028856 30.000 2.737 57421824.000 372142080.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691190.68 2914508 21.335 4.780 4.191 5 5 1 0.964 3028856 36.364 2.740 57483264.000 372203520.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691190.78 2913218 21.201 4.780 4.191 5 5 1 0.964 3028856 40.000 2.743 57544704.000 372264960.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691190.89 2912683 21.135 4.780 4.191 5 5 1 0.964 3028856 40.000 2.746 57606144.000 372326400.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691190.99 2911181 21.001 4.780 4.191 5 5 1 0.964 3028856 30.000 2.749 57663488.000 372383744.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
